LC1_8_4	false	118	950	416	24950.349	0	73	725088
LC1_8_4	false	118	950	416	25338.287	0	73	643348
LC1_8_4	false	118	950	416	25013.705	0	73	800310
LC1_8_4	false	118	950	416	24935.624	0	71	743549
LC1_8_4	false	118	950	416	25308.232	0	73	679876
LC1_8_4	false	118	950	416	25080.153	0	73	667637
LC1_8_4	false	118	950	416	25508.283	0	74	708298
LC1_8_4	false	118	950	416	26372.384	0	75	690710
LC1_8_4	false	118	950	416	25135.967	0	72	555162
LC1_8_4	false	118	950	416	25689.814	0	75	605112
LC1_8_3	false	126	960	417	27456.006	0	80	271782
LC1_8_3	false	126	960	417	26812.029	0	80	320521
LC1_8_3	false	126	960	417	27250.524	0	80	291849
LC1_8_3	false	126	960	417	27061.333	0	79	316315
LC1_8_3	false	126	960	417	27272.845	0	81	306267
LC1_8_3	false	126	960	417	27296.855	0	80	335709
LC1_8_3	false	126	960	417	27362.179	0	80	294504
LC1_8_3	false	126	960	417	27027.958	0	79	289459
LC1_8_3	false	126	960	417	27701.657	0	82	282124
LC1_8_3	false	126	960	417	27522.775	0	81	265402
LC1_8_3	false	126	960	417	27758.843	0	82	270462
LC1_8_3	false	126	960	417	27082.72	0	80	280592
LC1_8_3	false	126	960	417	27753.565	0	81	260844
LC1_8_2	false	152	998	423	26203.902	0	83	159621
LC1_8_2	false	152	998	423	26095.746	0	82	178427
LC1_8_2	false	152	998	423	26972.351	0	85	172454
LC1_8_2	false	152	998	423	26426.535	0	84	168093
LC1_8_2	false	152	998	423	27095.175	0	85	197664
LC1_8_2	false	152	998	423	26289.363	0	83	167936
LC1_8_2	false	152	998	423	26843.147	0	84	171949
LC1_8_2	false	152	998	423	26557.547	0	83	183161
LC1_8_2	false	152	998	423	26877.102	0	85	167040
LC1_8_2	false	152	998	423	27324.696	0	85	169353
LC1_8_2	false	152	998	423	26333.704	0	83	151395
LC1_8_2	false	152	998	423	26770.85	0	85	159429
LC1_8_2	false	152	998	423	26631.659	0	84	162772
LC1_8_1	false	160	1000	420	27189.089	0	86	82721
LC1_8_1	false	160	1000	420	26668.185	0	85	81444
LC1_8_1	false	160	1000	420	26178.27	0	83	92402
LC1_8_1	false	160	1000	420	25874.915	0	82	81194
LC1_8_1	false	160	1000	420	25962.057	0	83	96977
LC1_8_1	false	160	1000	420	26697.976	0	85	80744
LC1_8_1	false	160	1000	420	26348.179	0	84	79280
LC1_8_1	false	160	1000	420	26522.425	0	84	83061
LC1_8_1	false	160	1000	420	26381.43	0	83	78734
LC1_8_1	false	160	1000	420	25892.37	0	83	75134
LC1_8_1	false	160	1000	420	26592.958	0	84	77315
LC1_8_1	false	160	1000	420	26273.133	0	83	75734
LC1_8_1	false	160	1000	420	26061.083	0	83	74240
LC1_10_1	false	250	1304	527	43639.52	0	103	148984
LC1_10_1	false	250	1304	527	44109.653	0	104	162130
LC1_10_1	false	250	1304	527	43082.791	0	102	162818
LC1_10_1	false	250	1304	527	42489.217	0	100	157247
LC1_10_1	false	250	1304	527	43152.292	0	102	163920
LC1_10_1	false	250	1304	527	43336.406	0	103	158295
LC1_10_1	false	250	1304	527	43315.227	0	102	158573
LC1_10_1	false	250	1304	527	44059.155	0	103	156716
LC1_10_1	false	250	1304	527	45376.46	0	106	151238
LC1_10_1	false	250	1304	527	43934.782	0	103	147497
LC1_10_1	false	250	1304	527	43587.808	0	103	147912
LC1_10_1	false	250	1304	527	43723.813	0	103	147506
LC1_10_2	false	250	1296	523	46200.778	0	103	309329
LC1_10_2	false	250	1296	523	46167.951	0	104	295036
LC1_10_2	false	250	1296	523	44422.538	0	100	314941
LC1_10_2	false	250	1296	523	45343.199	0	102	309338
LC1_10_2	false	250	1296	523	46346.009	0	103	285212
LC1_10_2	false	250	1296	523	45706.848	0	103	313418
LC1_10_2	false	250	1296	523	45872.237	0	102	302437
LC1_10_2	false	250	1296	523	45738.168	0	103	307365
LC1_10_2	false	250	1296	523	46320.656	0	103	314968
LC1_10_2	false	250	1296	523	45392.66	0	102	266285
LC1_10_2	false	250	1296	523	45343.902	0	102	246900
LC1_10_2	false	250	1296	523	47359.422	0	106	249646
LC1_10_3	false	250	1298	524	44466.82	0	97	667160
LC1_10_3	false	250	1298	524	45083.132	0	99	672079
LC1_10_3	false	250	1298	524	46115.461	0	102	631013
LC1_10_3	false	250	1298	524	43880.407	0	96	661637
LC1_10_3	false	250	1298	524	44386.425	0	97	723809
LC1_10_3	false	250	1298	524	44739.501	0	98	631189
LC1_10_3	false	250	1298	524	45928.41	0	102	629072
LC1_10_3	false	250	1298	524	45776.637	0	99	624197
LC1_10_3	false	250	1298	524	44877.164	0	97	632740
LC1_10_3	false	250	1298	524	44277.281	0	96	594370
LC1_10_3	false	250	1298	524	45810.531	0	101	601797
LC1_10_3	false	250	1298	524	45523.058	0	100	596241
LC1_10_4	false	250	1288	519	43615.386	0	93	1275323
LC1_10_4	false	250	1288	519	43505.328	0	93	1327897
LC1_10_4	false	250	1288	519	43278.139	0	93	1333574
LC1_10_4	false	250	1288	519	42605.059	0	92	1428317
LC1_10_4	false	250	1288	519	42564.031	0	92	1400707
LC1_10_4	false	250	1288	519	42115.274	0	89	1388407
LC1_10_4	false	250	1288	519	42161.97	0	90	1332512
LC1_10_4	false	250	1288	519	42562.763	0	91	1204873
LC1_10_4	false	250	1288	519	43370.663	0	93	1417051
LC1_10_4	false	250	1288	519	42343.709	0	90	1070590
LC1_10_4	false	250	1288	519	41989.409	0	89	1153699
LC1_10_4	false	250	1288	519	42855.598	0	92	1137471
LC1_10_1	false	500	1554	527	44201.481	0	104	209306
LC1_10_2	false	500	1546	523	46235.841	0	103	359996
LC1_10_3	false	500	1548	524	44909.413	0	98	761228
LC1_10_4	false	500	1538	519	42043.102	0	90	1619529
LC1_2_3	true	34	240	103	2921.027	0	19	6952
LC1_2_3	true	34	240	103	2772.29	0	18	7780
LC1_2_3	true	34	240	103	2916.148	0	19	7538
LC1_2_3	true	34	240	103	2920.87	0	19	9242
LC1_2_3	true	34	240	103	2992.383	0	20	6734
LC1_2_3	true	34	240	103	2784.207	0	18	6390
LC1_2_3	true	34	240	103	2948.832	0	19	8777
LC1_2_3	true	34	240	103	2885.152	0	19	7000
LC1_2_3	true	34	240	103	3204.825	0	21	6283
LC1_2_3	true	34	240	103	2772.29	0	18	7811
LC1_2_3	true	34	240	103	3091.471	0	20	7229
LC1_2_3	true	34	240	103	2775.42	0	18	6179
LC1_2_3	true	34	240	103	2916.148	0	19	7351
LC1_2_4	true	34	244	105	2716.54	0	19	16764
LC1_2_4	true	34	244	105	2919.153	0	20	15797
LC1_2_4	true	34	244	105	2859.214	0	19	15716
LC1_2_4	true	34	244	105	2961.583	0	20	14892
LC1_2_4	true	34	244	105	2864.78	0	20	14497
LC1_2_4	true	34	244	105	2818.71	0	20	13939
LC1_2_4	true	34	244	105	3005.935	0	21	13484
LC1_2_4	true	34	244	105	2822.263	0	19	14638
LC1_2_4	true	34	244	105	2715.603	0	19	18075
LC1_2_4	true	34	244	105	2975.602	0	21	14662
LC1_2_4	true	34	244	105	2865.175	0	20	13048
LC1_2_4	true	34	244	105	2888.404	0	20	11490
LC1_2_4	true	34	244	105	2904.964	0	20	11356
LC1_2_2	true	38	248	105	2817.328	0	20	4746
LC1_2_2	true	38	248	105	3102.01	0	22	5282
LC1_2_2	true	38	248	105	2853.274	0	20	5584
LC1_2_2	true	38	248	105	3095.765	0	22	4484
LC1_2_2	true	38	248	105	3205.96	0	23	4058
LC1_2_2	true	38	248	105	2838.223	0	20	5530
LC1_2_2	true	38	248	105	3073.226	0	22	5641
LC1_2_2	true	38	248	105	2881.368	0	21	4493
LC1_2_2	true	38	248	105	2957.598	0	21	4160
LC1_2_2	true	38	248	105	2886.137	0	20	4708
LC1_2_2	true	38	248	105	2969.176	0	21	4993
LC1_2_2	true	38	248	105	2968.847	0	21	5149
LC1_2_2	true	38	248	105	2826.99	0	20	3835
LC1_2_1	true	40	252	106	2895.671	0	22	3107
LC1_2_1	true	40	252	106	2846.573	0	21	3890
LC1_2_1	true	40	252	106	2849.322	0	21	3482
LC1_2_1	true	40	252	106	2849.322	0	21	2724
LC1_2_1	true	40	252	106	2849.322	0	21	3535
LC1_2_1	true	40	252	106	2895.671	0	22	3367
LC1_2_1	true	40	252	106	2704.675	0	20	3758
LC1_2_1	true	40	252	106	2704.675	0	20	3329
LC1_2_1	true	40	252	106	2704.675	0	20	3253
LC1_2_1	true	40	252	106	2849.322	0	21	3394
LC1_2_1	true	40	252	106	2704.675	0	20	3016
LC1_2_1	true	40	252	106	2832.394	0	21	3028
LC1_2_1	true	40	252	106	2704.675	0	20	3708
LC1_4_4	true	60	476	208	7191.331	0	36	62906
LC1_4_4	true	60	476	208	7142.39	0	36	66671
LC1_4_4	true	60	476	208	7590.094	0	39	61094
LC1_4_4	true	60	476	208	7532.68	0	39	81537
LC1_4_4	true	60	476	208	7569.69	0	38	66592
LC1_4_4	true	60	476	208	7343.656	0	38	60845
LC1_4_4	true	60	476	208	7389.041	0	37	58039
LC1_4_4	true	60	476	208	7504.45	0	38	58470
LC1_4_4	true	60	476	208	7121.612	0	36	67197
LC1_4_4	true	60	476	208	7439.013	0	37	64793
LC1_4_4	true	60	476	208	7213.393	0	37	56568
LC1_4_4	true	60	476	208	7444.274	0	39	51635
LC1_4_4	true	60	476	208	7901.074	0	40	48924
LC1_4_3	true	64	484	210	7493.847	0	39	31849
LC1_4_3	true	64	484	210	7671.43	0	39	36055
LC1_4_3	true	64	484	210	7469.595	0	39	35288
LC1_4_3	true	64	484	210	7788.945	0	39	29199
LC1_4_3	true	64	484	210	7932.224	0	40	46154
LC1_4_3	true	64	484	210	7597.878	0	39	32533
LC1_4_3	true	64	484	210	7436.441	0	38	37470
LC1_4_3	true	64	484	210	7889.415	0	41	37075
LC1_4_3	true	64	484	210	7492.579	0	39	35354
LC1_4_3	true	64	484	210	7438.506	0	39	36181
LC1_4_3	true	64	484	210	7670.083	0	39	36128
LC1_4_3	true	64	484	210	7518.34	0	39	30960
LC1_4_3	true	64	484	210	8178.694	0	42	23405
LC1_4_2	true	76	498	211	8184.2	0	45	18247
LC1_4_2	true	76	498	211	7345.345	0	41	20985
LC1_4_2	true	76	498	211	7607.242	0	42	16490
LC1_4_2	true	76	498	211	7176.452	0	40	24618
LC1_4_2	true	76	498	211	7462.335	0	41	17725
LC1_4_2	true	76	498	211	7522.117	0	41	21136
LC1_4_2	true	76	498	211	7523.762	0	42	17374
LC1_4_2	true	76	498	211	7204.503	0	40	20668
LC1_4_2	true	76	498	211	7637.946	0	42	20172
LC1_4_2	true	76	498	211	7581.446	0	42	18499
LC1_4_2	true	76	498	211	7205.768	0	40	18992
LC1_4_2	true	76	498	211	7475.829	0	42	16948
LC1_4_2	true	76	498	211	7551.983	0	41	19095
LC1_4_1	true	80	502	211	7426.484	0	42	9817
LC1_4_1	true	80	502	211	7152.272	0	40	10953
LC1_4_1	true	80	502	211	7293.532	0	41	12024
LC1_4_1	true	80	502	211	7500.093	0	42	9928
LC1_4_1	true	80	502	211	7532.687	0	42	9941
LC1_4_1	true	80	502	211	7628.233	0	43	11971
LC1_4_1	true	80	502	211	7752.871	0	43	11291
LC1_4_1	true	80	502	211	7277.56	0	41	12602
LC1_4_1	true	80	502	211	7293.532	0	41	10555
LC1_4_1	true	80	502	211	7293.532	0	41	11432
LC1_4_1	true	80	502	211	7152.272	0	40	9833
LC1_4_1	true	80	502	211	7293.532	0	41	9178
LC1_4_1	true	80	502	211	7320.536	0	41	9929
LC1_8_4	true	118	950	416	24367.388	0	68	220317
LC1_8_4	true	118	950	416	25253.441	0	71	198850
LC1_8_4	true	118	950	416	25441.131	0	71	222634
LC1_8_4	true	118	950	416	24575.55	0	68	232517
LC1_8_4	true	118	950	416	25429.482	0	72	220866
LC1_8_4	true	118	950	416	24958.242	0	71	230021
LC1_8_4	true	118	950	416	25289.235	0	71	233059
LC1_8_4	true	118	950	416	25553.109	0	72	216362
LC1_8_4	true	118	950	416	25117.917	0	71	284019
LC1_8_4	true	118	950	416	25211.304	0	69	243179
LC1_8_4	true	118	950	416	25183.712	0	70	232274
LC1_8_4	true	118	950	416	24283.826	0	69	224444
LC1_8_4	true	118	950	416	25086.351	0	72	223702
LC1_8_3	true	126	960	417	26697.608	0	77	122433
LC1_8_3	true	126	960	417	26363.808	0	76	119726
LC1_8_3	true	126	960	417	27757.915	0	81	117338
LC1_8_3	true	126	960	417	27220.148	0	78	105809
LC1_8_3	true	126	960	417	26295.269	0	76	124607
LC1_8_3	true	126	960	417	25769.06	0	76	143651
LC1_8_3	true	126	960	417	26533.077	0	78	129672
LC1_8_3	true	126	960	417	26765.086	0	77	124289
LC1_8_3	true	126	960	417	27458.536	0	78	129098
LC1_8_3	true	126	960	417	27629.366	0	80	119092
LC1_8_3	true	126	960	417	26929.495	0	78	109517
LC1_8_3	true	126	960	417	27080.35	0	79	101143
LC1_8_3	true	126	960	417	27290.805	0	78	115906
LC1_8_2	true	152	998	423	25589.06	0	80	77215
LC1_8_2	true	152	998	423	25717.477	0	80	75622
LC1_8_2	true	152	998	423	25903.678	0	81	86463
LC1_8_2	true	152	998	423	26605.693	0	83	74745
LC1_8_2	true	152	998	423	25683.02	0	81	81180
LC1_8_2	true	152	998	423	26526.025	0	83	97161
LC1_8_2	true	152	998	423	26408.785	0	83	85295
LC1_8_2	true	152	998	423	26392.345	0	83	83013
LC1_8_2	true	152	998	423	26127.008	0	81	84973
LC1_8_2	true	152	998	423	25984.727	0	81	83286
LC1_8_2	true	152	998	423	26051.927	0	82	71384
LC1_8_2	true	152	998	423	26280.116	0	81	63270
LC1_8_2	true	152	998	423	25938.115	0	81	73268
LC1_8_1	true	160	1000	420	25687.154	0	82	43476
LC1_8_1	true	160	1000	420	26555.505	0	83	46373
LC1_8_1	true	160	1000	420	26127.486	0	83	41527
LC1_8_1	true	160	1000	420	25497.615	0	81	46703
LC1_8_1	true	160	1000	420	25984.399	0	82	47756
LC1_8_1	true	160	1000	420	25184.824	0	80	40709
LC1_8_1	true	160	1000	420	25451.571	0	81	40207
LC1_8_1	true	160	1000	420	26413.818	0	82	41119
LC1_8_1	true	160	1000	420	25427.188	0	82	42980
LC1_8_1	true	160	1000	420	25518.599	0	81	48984
LC1_8_1	true	160	1000	420	25700.49	0	82	43072
LC1_8_1	true	160	1000	420	25864.151	0	82	45539
LC1_8_1	true	160	1000	420	25783.837	0	82	38112
LC1_10_1	true	250	1304	527	43913.507	0	103	83541
LC1_10_1	true	250	1304	527	42489.217	0	100	74715
LC1_10_1	true	250	1304	527	42897.803	0	101	76723
LC1_10_1	true	250	1304	527	43584.006	0	103	84541
LC1_10_1	true	250	1304	527	43152.292	0	102	88917
LC1_10_1	true	250	1304	527	42489.217	0	100	83158
LC1_10_1	true	250	1304	527	42489.217	0	100	87602
LC1_10_1	true	250	1304	527	42489.217	0	100	80517
LC1_10_1	true	250	1304	527	42981.644	0	101	81285
LC1_10_1	true	250	1304	527	42981.644	0	101	70191
LC1_10_1	true	250	1304	527	43428.891	0	102	74585
LC1_10_1	true	250	1304	527	42867.106	0	101	83166
LC1_10_2	true	250	1296	523	44247.738	0	101	155626
LC1_10_2	true	250	1296	523	43018.706	0	98	166070
LC1_10_2	true	250	1296	523	43977.645	0	99	127140
LC1_10_2	true	250	1296	523	46232.091	0	105	147363
LC1_10_2	true	250	1296	523	44811.993	0	102	127282
LC1_10_2	true	250	1296	523	45271.967	0	101	127479
LC1_10_2	true	250	1296	523	45168.41	0	100	152438
LC1_10_2	true	250	1296	523	44965.248	0	100	126023
LC1_10_2	true	250	1296	523	43801.872	0	99	158675
LC1_10_2	true	250	1296	523	44773.022	0	100	138506
LC1_10_2	true	250	1296	523	44344.49	0	100	145211
LC1_10_2	true	250	1296	523	44753.139	0	100	138616
LC1_10_3	true	250	1298	524	44364.912	0	96	240153
LC1_10_3	true	250	1298	524	44452.283	0	95	248865
LC1_10_3	true	250	1298	524	43714.061	0	94	252038
LC1_10_3	true	250	1298	524	44286.612	0	94	265489
LC1_10_3	true	250	1298	524	43782.765	0	95	243243
LC1_10_3	true	250	1298	524	45726.096	0	97	222742
LC1_10_3	true	250	1298	524	44411.001	0	97	252247
LC1_10_3	true	250	1298	524	44203.48	0	95	268050
LC1_10_3	true	250	1298	524	44925.844	0	97	227279
LC1_10_3	true	250	1298	524	43753.188	0	94	265486
LC1_10_3	true	250	1298	524	44436.603	0	96	213649
LC1_10_3	true	250	1298	524	44098.458	0	95	215584
LC1_10_4	true	250	1288	519	41082.667	0	86	450733
LC1_10_4	true	250	1288	519	41203.112	0	87	439853
LC1_10_4	true	250	1288	519	41091.002	0	84	517884
LC1_10_4	true	250	1288	519	40494.081	0	84	445429
LC1_10_4	true	250	1288	519	41196.148	0	86	463377
LC1_10_4	true	250	1288	519	41696.73	0	85	392896
LC1_10_4	true	250	1288	519	40825.48	0	86	430086
LC1_10_4	true	250	1288	519	41965.994	0	87	418131
LC1_10_4	true	250	1288	519	41181.409	0	85	421887
LC1_10_4	true	250	1288	519	41866.804	0	88	374730
LC1_10_4	true	250	1288	519	41187.358	0	85	367792
LC1_10_4	true	250	1288	519	41395.122	0	87	311568
LC1_10_1	true	500	1554	527	43152.292	0	102	158239
LC1_10_2	true	500	1546	523	44056.351	0	99	278225
LC1_10_3	true	500	1548	524	43483.815	0	94	460197
LC1_10_4	true	500	1538	519	40909.218	0	85	792276
